step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
206;0;0;206;82;296;296;0.28;0.02;368.49;3.55;90;0;29;1649.00;0
206;0;1;206;81;296;296;0.26;0.02;368.49;3.55;90;0;29;1650.00;0
206;0;0;206;81;296;296;0.28;0.02;368.49;3.55;90;0;29;1651.00;0
206;0;0;206;81;296;296;0.28;0.02;368.49;3.55;90;0;29;1652.00;0
206;0;1;206;81;296;296;0.29;0.02;368.49;3.55;90;0;29;1653.00;0
206;0;0;206;80;296;296;0.24;0.02;368.49;3.55;90;0;29;1654.00;0
206;0;0;206;80;296;296;0.20;0.01;368.49;3.55;90;0;29;1655.00;0
206;0;1;206;79;296;296;0.14;0.01;368.49;3.55;90;0;29;1656.00;0
206;0;0;206;79;296;296;0.13;0.01;368.49;3.55;90;0;29;1657.00;0
206;0;0;206;79;296;296;0.13;0.01;368.49;3.55;90;0;29;1658.00;0
206;0;0;206;80;296;296;0.12;0.01;368.49;3.55;90;0;29;1659.00;0
206;0;0;206;80;296;296;0.12;0.01;368.49;3.55;90;0;29;1660.00;0
206;0;1;206;81;296;296;0.13;0.01;368.49;3.55;90;0;29;1661.00;0
206;0;0;206;82;296;296;0.11;0.01;368.49;3.55;90;0;29;1662.00;0
206;0;0;206;83;296;296;0.08;0.01;368.49;3.55;90;0;29;1663.00;0
206;0;0;206;83;296;296;0.08;0.01;368.49;3.55;90;0;29;1664.00;0
206;0;1;206;84;296;296;0.08;0.01;368.49;3.55;90;0;29;1665.00;0
206;0;0;206;84;296;296;0.11;0.01;368.49;3.55;90;0;29;1666.00;0
206;0;0;206;85;296;296;0.11;0.01;368.49;3.55;90;0;29;1667.00;0
206;0;0;206;85;296;296;0.13;0.01;368.49;3.55;90;0;29;1668.00;0
206;0;0;206;86;296;296;0.14;0.01;368.49;3.55;90;0;29;1669.00;0
206;0;0;206;87;296;296;0.15;0.01;368.49;3.55;90;0;29;1670.00;0
206;0;0;206;88;296;296;0.15;0.01;368.49;3.55;90;0;29;1671.00;0
206;0;1;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1672.00;0
206;0;0;206;88;296;296;0.15;0.01;368.49;3.55;90;0;29;1673.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1674.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1675.00;0
206;0;1;206;88;296;296;0.15;0.01;368.49;3.55;90;0;29;1676.00;0
206;0;0;206;88;296;296;0.15;0.01;368.49;3.55;90;0;29;1677.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1678.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1679.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1680.00;0
206;0;1;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1681.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1682.00;0
206;0;0;206;88;296;296;0.15;0.01;368.49;3.55;90;0;29;1683.00;0
206;0;0;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1684.00;0
206;0;1;206;88;296;296;0.14;0.01;368.49;3.55;90;0;29;1685.00;0
207;0;0;207;88;296;296;0.00;0.00;374.45;3.55;89;0;29;1686.00;0
207;0;0;207;88;296;296;0.00;0.00;374.45;3.55;89;0;29;1687.00;0
207;0;0;207;87;296;296;0.17;0.01;374.45;3.55;89;0;30;1688.00;0
207;0;0;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1689.00;0
207;0;1;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1690.00;0
207;0;0;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1691.00;0
207;0;0;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1692.00;0
207;0;0;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1693.00;0
207;0;1;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1694.00;0
207;0;0;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1695.00;0
207;0;1;207;88;296;296;0.15;0.01;374.45;3.55;89;0;30;1696.00;0
207;0;0;207;88;296;296;0.14;0.01;374.45;3.55;89;0;30;1697.00;0
208;0;1;208;87;296;296;0.03;0.00;380.63;3.55;88;0;31;1698.00;0
208;0;0;208;86;296;296;0.08;0.01;380.63;3.55;88;0;31;1699.00;0
208;0;0;208;85;296;296;0.11;0.01;380.63;3.55;88;0;31;1700.00;0
208;0;1;208;84;296;296;0.08;0.01;380.63;3.55;88;0;31;1701.00;0
208;0;0;208;84;296;296;0.07;0.01;380.63;3.55;88;0;31;1702.00;0
208;0;0;208;84;296;296;0.07;0.00;380.63;3.55;88;0;31;1703.00;0
208;0;0;208;83;296;296;0.07;0.01;380.63;3.55;88;0;31;1704.00;0
208;0;1;208;83;296;296;0.07;0.00;380.63;3.55;88;0;31;1705.00;0
208;0;0;208;84;296;296;0.06;0.00;380.63;3.55;88;0;31;1706.00;0
208;0;0;208;84;296;296;0.05;0.00;380.63;3.55;88;0;31;1707.00;0
208;0;0;208;85;296;296;0.04;0.00;380.63;3.55;88;0;31;1708.00;0
208;0;0;208;85;296;296;0.01;0.00;380.63;3.55;88;0;31;1709.00;0
208;0;1;208;83;296;296;0.19;0.01;380.63;3.55;88;0;32;1710.00;0
208;0;0;208;83;296;296;0.21;0.01;380.63;3.55;88;0;32;1711.00;0
208;0;0;208;83;296;296;0.26;0.02;380.63;3.55;88;0;32;1712.00;0
208;0;1;208;83;296;296;0.31;0.02;380.63;3.55;88;0;32;1713.00;0
208;0;0;208;82;296;296;0.28;0.02;380.63;3.55;88;0;32;1714.00;0
208;0;0;208;81;296;296;0.27;0.02;380.63;3.55;88;0;32;1715.00;0
208;0;0;208;81;296;296;0.27;0.02;380.63;3.55;88;0;32;1716.00;0
208;0;0;208;81;296;296;0.27;0.02;380.63;3.55;88;0;32;1717.00;0
208;0;1;208;81;296;296;0.26;0.02;380.63;3.55;88;0;32;1718.00;0
208;0;0;208;81;296;296;0.26;0.02;380.63;3.55;88;0;32;1719.00;0
208;0;1;208;81;296;296;0.25;0.02;380.63;3.55;88;0;32;1720.00;0
208;0;0;208;80;296;296;0.19;0.01;380.63;3.55;88;0;33;1721.00;0
208;0;0;208;78;296;296;0.33;0.02;380.63;3.55;88;0;34;1722.00;0
208;0;1;208;76;296;296;0.36;0.03;380.63;3.55;88;0;34;1723.00;0
208;0;0;208;76;296;296;0.38;0.03;380.63;3.55;88;0;34;1724.00;0
208;0;0;208;74;296;296;0.36;0.03;380.63;3.55;88;0;34;1725.00;0
208;0;0;208;73;296;296;0.35;0.02;380.63;3.55;88;0;34;1726.00;0
208;0;0;208;72;296;296;0.39;0.03;380.63;3.55;88;0;34;1727.00;0
208;0;1;208;74;296;296;0.33;0.02;380.63;3.55;88;0;34;1728.00;0
208;0;0;208;74;296;296;0.32;0.02;380.63;3.55;88;0;34;1729.00;0
208;0;0;208;74;296;296;0.29;0.02;380.63;3.55;88;0;34;1730.00;0
208;0;0;208;74;296;296;0.29;0.02;380.63;3.55;88;0;34;1731.00;0
209;0;1;209;75;296;296;0.18;0.01;387.07;3.55;87;0;34;1732.00;0
209;0;0;209;74;296;296;0.24;0.02;387.07;3.55;87;0;34;1733.00;0
209;0;0;209;75;296;296;0.28;0.02;387.07;3.55;87;0;34;1734.00;0
209;0;0;209;74;296;296;0.32;0.02;387.07;3.55;87;0;34;1735.00;0
209;0;1;209;73;296;296;0.38;0.03;387.07;3.55;87;0;34;1736.00;0
209;0;0;209;72;296;296;0.47;0.03;387.07;3.55;87;0;34;1737.00;0
209;0;0;209;70;296;296;0.42;0.03;387.07;3.55;87;0;34;1738.00;0
209;0;1;209;71;296;296;0.41;0.03;387.07;3.55;87;0;34;1739.00;0
209;0;0;209;74;296;296;0.37;0.03;387.07;3.55;87;0;34;1740.00;0
209;0;1;209;76;296;296;0.36;0.03;387.07;3.55;87;0;34;1741.00;0
209;0;0;209;76;296;296;0.34;0.02;387.07;3.55;87;0;34;1742.00;0
209;0;1;209;81;296;296;0.28;0.02;387.07;3.55;87;0;34;1743.00;0
209;0;0;209;83;296;296;0.22;0.02;387.07;3.55;87;0;34;1744.00;0
209;0;1;209;84;296;296;0.19;0.01;387.07;3.55;87;0;34;1745.00;0
209;0;0;209;83;296;296;0.16;0.01;387.07;3.55;87;0;34;1746.00;0
209;0;1;209;84;296;296;0.16;0.01;387.07;3.55;87;0;34;1747.00;0
209;0;1;209;83;296;296;0.16;0.01;387.07;3.55;87;0;34;1748.00;0
209;0;0;209;82;296;296;0.19;0.01;387.07;3.55;87;0;34;1749.00;0
209;0;1;209;79;296;296;0.22;0.02;387.07;3.55;87;0;34;1750.00;0
209;0;0;209;80;296;296;0.20;0.01;387.07;3.55;87;0;34;1751.00;0
209;0;0;209;79;296;296;0.19;0.01;387.07;3.55;87;0;34;1752.00;0
209;0;0;209;78;296;296;0.20;0.01;387.07;3.55;87;0;34;1753.00;0
209;0;0;209;80;296;296;0.20;0.01;387.07;3.55;87;0;34;1754.00;0
210;0;1;210;80;296;296;0.07;0.01;393.50;3.55;86;0;34;1755.00;0
210;0;0;210;80;296;296;0.09;0.01;393.50;3.55;86;0;34;1756.00;0
210;0;0;210;81;296;296;0.12;0.01;393.50;3.55;86;0;34;1757.00;0
210;0;0;210;79;296;296;0.18;0.01;393.50;3.55;86;0;34;1758.00;0
210;0;1;210;78;296;296;0.29;0.02;393.50;3.55;86;0;34;1759.00;0
210;0;0;210;77;296;296;0.37;0.03;393.50;3.55;86;0;34;1760.00;0
210;0;0;210;76;296;296;0.33;0.02;393.50;3.55;86;0;34;1761.00;0
210;0;1;210;75;296;296;0.29;0.02;393.50;3.55;86;0;34;1762.00;0
210;0;0;210;75;296;296;0.32;0.02;393.50;3.55;86;0;34;1763.00;0
210;0;0;210;74;296;296;0.33;0.02;393.50;3.55;86;0;34;1764.00;0
210;0;0;210;75;296;296;0.31;0.02;393.50;3.55;86;0;34;1765.00;0
210;0;0;210;77;296;296;0.25;0.02;393.50;3.55;86;0;34;1766.00;0
210;0;1;210;78;296;296;0.19;0.01;393.50;3.55;86;0;34;1767.00;0
210;0;0;210;78;296;296;0.11;0.01;393.50;3.55;86;0;34;1768.00;0
210;0;0;210;78;296;296;0.08;0.01;393.50;3.55;86;0;34;1769.00;0
210;0;0;210;80;296;296;0.06;0.00;393.50;3.55;86;0;34;1770.00;0
210;0;1;210;78;296;296;0.07;0.00;393.50;3.55;86;0;34;1771.00;0
210;0;0;210;76;296;296;0.08;0.01;393.50;3.55;86;0;34;1772.00;0
210;0;0;210;77;296;296;0.07;0.01;393.50;3.55;86;0;34;1773.00;0
210;0;0;210;76;296;296;0.06;0.00;393.50;3.55;86;0;34;1774.00;0
210;0;0;210;77;296;296;0.07;0.01;393.50;3.55;86;0;34;1775.00;0
210;0;1;210;77;296;296;0.07;0.00;393.50;3.55;86;0;34;1776.00;0
210;0;0;210;76;296;296;0.11;0.01;393.50;3.55;86;0;34;1777.00;0
210;0;1;210;75;296;296;0.15;0.01;393.50;3.55;86;0;34;1778.00;0
210;0;0;210;78;296;296;0.15;0.01;393.50;3.55;86;0;34;1779.00;0
210;0;0;210;77;296;296;0.22;0.02;393.50;3.55;86;0;34;1780.00;0
210;0;1;210;76;296;296;0.29;0.02;393.50;3.55;86;0;34;1781.00;0
210;0;0;210;76;296;296;0.32;0.02;393.50;3.55;86;0;34;1782.00;0
210;0;1;210;75;296;296;0.29;0.02;393.50;3.55;86;0;34;1783.00;0
210;0;0;210;75;296;296;0.28;0.02;393.50;3.55;86;0;34;1784.00;0
210;0;1;210;77;296;296;0.29;0.02;393.50;3.55;86;0;34;1785.00;0
210;0;0;210;77;296;296;0.29;0.02;393.50;3.55;86;0;34;1786.00;0
210;0;0;210;76;296;296;0.31;0.02;393.50;3.55;86;0;34;1787.00;0
210;0;1;210;75;296;296;0.32;0.02;393.50;3.55;86;0;34;1788.00;0
210;0;0;210;71;296;296;0.34;0.02;393.50;3.55;86;0;34;1789.00;0
211;0;1;211;71;296;296;0.17;0.01;399.86;3.55;85;0;34;1790.00;0
211;0;0;211;71;296;296;0.16;0.01;399.86;3.55;85;0;34;1791.00;0
211;0;0;211;71;296;296;0.15;0.01;399.86;3.55;85;0;34;1792.00;0
211;0;0;211;71;296;296;0.11;0.01;399.86;3.55;85;0;34;1793.00;0
211;0;1;211;73;296;296;0.10;0.01;399.86;3.55;85;0;34;1794.00;0
211;0;0;211;73;296;296;0.10;0.01;399.86;3.55;85;0;34;1795.00;0
211;0;0;211;74;296;296;0.09;0.01;399.86;3.55;85;0;34;1796.00;0
211;0;0;211;74;296;296;0.08;0.01;399.86;3.55;85;0;34;1797.00;0
211;0;0;211;76;296;296;0.07;0.01;399.86;3.55;85;0;34;1798.00;0
211;0;1;211;76;296;296;0.07;0.01;399.86;3.55;85;0;34;1799.00;0
211;0;0;211;79;296;296;0.07;0.01;399.86;3.55;85;0;34;1800.00;0
211;0;0;211;78;296;296;0.07;0.01;399.86;3.55;85;0;34;1801.00;0
211;0;0;211;77;296;296;0.07;0.01;399.86;3.55;85;0;34;1802.00;0
211;0;1;211;79;296;296;0.06;0.00;399.86;3.55;85;0;34;1803.00;0
211;0;0;211;80;296;296;0.05;0.00;399.86;3.55;85;0;34;1804.00;0
211;0;0;211;82;296;296;0.02;0.00;399.86;3.55;85;0;34;1805.00;0
211;0;0;211;82;296;296;0.02;0.00;399.86;3.55;85;0;34;1806.00;0
211;0;1;211;83;296;296;0.01;0.00;399.86;3.55;85;0;34;1807.00;0
211;0;0;211;84;296;296;0.01;0.00;399.86;3.55;85;0;34;1808.00;0
211;0;0;211;83;296;296;0.01;0.00;399.86;3.55;85;0;34;1809.00;0
211;0;0;211;82;296;296;0.01;0.00;399.86;3.55;85;0;34;1810.00;0
211;0;0;211;83;296;296;0.01;0.00;399.86;3.55;85;0;34;1811.00;0
211;0;0;211;82;296;296;0.01;0.00;399.86;3.55;85;0;34;1812.00;0
211;0;0;211;82;296;296;0.01;0.00;399.86;3.55;85;0;34;1813.00;0
211;0;1;211;83;296;296;0.01;0.00;399.86;3.55;85;0;34;1814.00;0
211;0;0;211;84;296;296;0.01;0.00;399.86;3.55;85;0;34;1815.00;0
211;0;0;211;83;296;296;0.00;0.00;399.86;3.55;85;0;34;1816.00;0
211;0;0;211;83;296;296;0.00;0.00;399.86;3.55;85;0;34;1817.00;0
211;0;0;211;84;296;296;0.00;0.00;399.86;3.55;85;0;34;1818.00;0
211;0;0;211;84;296;296;0.00;0.00;399.86;3.55;85;0;34;1819.00;0
211;0;1;211;84;296;296;0.00;0.00;399.86;3.55;85;0;34;1820.00;0
211;0;0;211;82;296;296;0.05;0.00;399.86;3.55;85;0;34;1821.00;0
211;0;1;211;82;296;296;0.10;0.01;399.86;3.55;85;0;34;1822.00;0
211;0;0;211;81;296;296;0.18;0.01;399.86;3.55;85;0;34;1823.00;0
211;0;1;211;80;296;296;0.19;0.01;399.86;3.55;85;0;34;1824.00;0
211;0;0;211;79;296;296;0.19;0.01;399.86;3.55;85;0;34;1825.00;0
211;0;0;211;78;296;296;0.20;0.01;399.86;3.55;85;0;34;1826.00;0
211;0;0;211;78;296;296;0.22;0.02;399.86;3.55;85;0;34;1827.00;0
211;0;1;211;79;296;296;0.25;0.02;399.86;3.55;85;0;34;1828.00;0
211;0;0;211;78;296;296;0.23;0.02;399.86;3.55;85;0;34;1829.00;0
211;0;0;211;78;296;296;0.23;0.02;399.86;3.55;85;0;34;1830.00;0
211;0;0;211;78;296;296;0.23;0.02;399.86;3.55;85;0;34;1831.00;0
211;0;1;211;78;296;296;0.23;0.02;399.86;3.55;85;0;34;1832.00;0
211;0;0;211;78;296;296;0.23;0.02;399.86;3.55;85;0;34;1833.00;0
212;0;0;212;77;296;296;0.07;0.00;406.32;3.55;84;0;34;1834.00;0
212;0;0;212;77;296;296;0.07;0.00;406.32;3.55;84;0;34;1835.00;0
212;0;1;212;77;296;296;0.07;0.00;406.32;3.55;84;0;34;1836.00;0
212;0;0;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1837.00;0
212;0;0;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1838.00;0
212;0;0;212;76;296;296;0.07;0.00;406.32;3.55;84;0;34;1839.00;0
212;0;1;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1840.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;34;1841.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;34;1842.00;0
212;0;1;212;79;296;296;0.05;0.00;406.32;3.55;84;0;34;1843.00;0
212;0;0;212;79;296;296;0.07;0.00;406.32;3.55;84;0;34;1844.00;0
212;0;1;212;78;296;296;0.09;0.01;406.32;3.55;84;0;34;1845.00;0
212;0;0;212;78;296;296;0.15;0.01;406.32;3.55;84;0;34;1846.00;0
212;0;1;212;78;296;296;0.11;0.01;406.32;3.55;84;0;34;1847.00;0
212;0;0;212;77;296;296;0.09;0.01;406.32;3.55;84;0;34;1848.00;0
212;0;0;212;77;296;296;0.08;0.01;406.32;3.55;84;0;34;1849.00;0
212;0;1;212;79;296;296;0.07;0.01;406.32;3.55;84;0;34;1850.00;0
212;0;0;212;78;296;296;0.07;0.00;406.32;3.55;84;0;34;1851.00;0
212;0;1;212;78;296;296;0.06;0.00;406.32;3.55;84;0;34;1852.00;0
212;0;0;212;78;296;296;0.07;0.01;406.32;3.55;84;0;34;1853.00;0
212;0;0;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1854.00;0
212;0;0;212;77;296;296;0.07;0.01;406.32;3.55;84;0;34;1855.00;0
212;0;1;212;78;296;296;0.07;0.00;406.32;3.55;84;0;34;1856.00;0
212;0;0;212;78;296;296;0.07;0.01;406.32;3.55;84;0;34;1857.00;0
212;0;0;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1858.00;0
212;0;1;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1859.00;0
212;0;0;212;77;296;296;0.07;0.00;406.32;3.55;84;0;34;1860.00;0
212;0;0;212;76;296;296;0.07;0.01;406.32;3.55;84;0;34;1861.00;0
212;0;1;212;76;296;296;0.06;0.00;406.32;3.55;84;0;34;1862.00;0
212;0;0;212;77;296;296;0.06;0.00;406.32;3.55;84;0;34;1863.00;0
212;0;0;212;77;296;296;0.05;0.00;406.32;3.55;84;0;34;1864.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;34;1865.00;0
212;0;1;212;79;296;296;0.04;0.00;406.32;3.55;84;0;34;1866.00;0
212;0;0;212;80;296;296;0.03;0.00;406.32;3.55;84;0;34;1867.00;0
212;0;0;212;81;296;296;0.02;0.00;406.32;3.55;84;0;34;1868.00;0
212;0;0;212;81;296;296;0.01;0.00;406.32;3.55;84;0;34;1869.00;0
212;0;0;212;82;296;296;0.01;0.00;406.32;3.55;84;0;34;1870.00;0
212;0;0;212;81;296;296;0.00;0.00;406.32;3.55;84;0;35;1871.00;0
212;0;0;212;81;296;296;0.02;0.00;406.32;3.55;84;0;35;1872.00;0
212;0;0;212;80;296;296;0.07;0.00;406.32;3.55;84;0;35;1873.00;0
212;0;1;212;81;296;296;0.05;0.00;406.32;3.55;84;0;35;1874.00;0
212;0;0;212;81;296;296;0.02;0.00;406.32;3.55;84;0;35;1875.00;0
212;0;0;212;81;296;296;0.02;0.00;406.32;3.55;84;0;35;1876.00;0
212;0;0;212;82;296;296;0.00;0.00;406.32;3.55;84;0;35;1877.00;0
212;0;1;212;82;296;296;0.00;0.00;406.32;3.55;84;0;35;1878.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1879.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1880.00;0
212;0;1;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1881.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1882.00;0
212;0;1;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1883.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1884.00;0
212;0;1;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1885.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1886.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1887.00;0
212;0;1;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1888.00;0
212;0;0;212;83;296;296;0.00;0.00;406.32;3.55;84;0;35;1889.00;0
212;0;0;212;82;296;296;0.03;0.00;406.32;3.55;84;0;35;1890.00;0
212;0;0;212;81;296;296;0.08;0.01;406.32;3.55;84;0;35;1891.00;0
212;0;1;212;80;296;296;0.15;0.01;406.32;3.55;84;0;35;1892.00;0
212;0;0;212;79;296;296;0.11;0.01;406.32;3.55;84;0;35;1893.00;0
212;0;0;212;78;296;296;0.07;0.01;406.32;3.55;84;0;35;1894.00;0
212;0;1;212;78;296;296;0.08;0.01;406.32;3.55;84;0;35;1895.00;0
212;0;0;212;78;296;296;0.05;0.00;406.32;3.55;84;0;35;1896.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;35;1897.00;0
212;0;0;212;78;296;296;0.07;0.01;406.32;3.55;84;0;35;1898.00;0
212;0;0;212;77;296;296;0.07;0.00;406.32;3.55;84;0;35;1899.00;0
212;0;1;212;77;296;296;0.06;0.00;406.32;3.55;84;0;35;1900.00;0
212;0;0;212;76;296;296;0.06;0.00;406.32;3.55;84;0;35;1901.00;0
212;0;0;212;76;296;296;0.06;0.00;406.32;3.55;84;0;35;1902.00;0
212;0;0;212;75;296;296;0.08;0.01;406.32;3.55;84;0;35;1903.00;0
212;0;1;212;75;296;296;0.07;0.01;406.32;3.55;84;0;35;1904.00;0
212;0;0;212;75;296;296;0.07;0.01;406.32;3.55;84;0;35;1905.00;0
212;0;0;212;75;296;296;0.07;0.01;406.32;3.55;84;0;35;1906.00;0
212;0;1;212;75;296;296;0.07;0.01;406.32;3.55;84;0;35;1907.00;0
212;0;0;212;75;296;296;0.06;0.00;406.32;3.55;84;0;35;1908.00;0
212;0;0;212;77;296;296;0.06;0.00;406.32;3.55;84;0;35;1909.00;0
212;0;1;212;77;296;296;0.05;0.00;406.32;3.55;84;0;35;1910.00;0
212;0;0;212;76;296;296;0.06;0.00;406.32;3.55;84;0;35;1911.00;0
212;0;1;212;76;296;296;0.10;0.01;406.32;3.55;84;0;35;1912.00;0
212;0;0;212;77;296;296;0.14;0.01;406.32;3.55;84;0;35;1913.00;0
212;0;1;212;76;296;296;0.17;0.01;406.32;3.55;84;0;35;1914.00;0
212;0;0;212;75;296;296;0.10;0.01;406.32;3.55;84;0;35;1915.00;0
212;0;0;212;75;296;296;0.08;0.01;406.32;3.55;84;0;35;1916.00;0
212;0;1;212;76;296;296;0.06;0.00;406.32;3.55;84;0;35;1917.00;0
212;0;0;212;78;296;296;0.07;0.01;406.32;3.55;84;0;35;1918.00;0
212;0;1;212;80;296;296;0.07;0.00;406.32;3.55;84;0;35;1919.00;0
212;0;0;212;79;296;296;0.07;0.01;406.32;3.55;84;0;35;1920.00;0
212;0;1;212;78;296;296;0.06;0.00;406.32;3.55;84;0;35;1921.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;35;1922.00;0
212;0;0;212;78;296;296;0.07;0.00;406.32;3.55;84;0;35;1923.00;0
212;0;1;212;77;296;296;0.05;0.00;406.32;3.55;84;0;35;1924.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;35;1925.00;0
212;0;0;212;77;296;296;0.07;0.00;406.32;3.55;84;0;35;1926.00;0
212;0;0;212;76;296;296;0.07;0.00;406.32;3.55;84;0;35;1927.00;0
212;0;1;212;76;296;296;0.07;0.00;406.32;3.55;84;0;35;1928.00;0
212;0;0;212;76;296;296;0.07;0.01;406.32;3.55;84;0;35;1929.00;0
212;0;0;212;76;296;296;0.07;0.00;406.32;3.55;84;0;35;1930.00;0
212;0;1;212;77;296;296;0.07;0.00;406.32;3.55;84;0;35;1931.00;0
212;0;0;212;78;296;296;0.06;0.00;406.32;3.55;84;0;35;1932.00;0
212;0;1;212;79;296;296;0.05;0.00;406.32;3.55;84;0;35;1933.00;0
212;0;1;212;79;296;296;0.03;0.00;406.32;3.55;84;0;35;1934.00;0
212;0;0;212;80;296;296;0.03;0.00;406.32;3.55;84;0;35;1935.00;0
212;0;1;212;80;296;296;0.01;0.00;406.32;3.55;84;0;35;1936.00;0
212;0;0;212;81;296;296;0.01;0.00;406.32;3.55;84;0;35;1937.00;0
212;0;1;212;82;296;296;0.01;0.00;406.32;3.55;84;0;35;1938.00;0
212;0;0;212;82;296;296;0.00;0.00;406.32;3.55;84;0;35;1939.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1940.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1941.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1942.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1943.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1944.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1945.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1946.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1947.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1948.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1949.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1950.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1951.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1952.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1953.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1954.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1955.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1956.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1957.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1958.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1959.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1960.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1961.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1962.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1963.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1964.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1965.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1966.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1967.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1968.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1969.00;0
212;0;0;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1970.00;0
212;0;1;212;84;296;296;0.00;0.00;406.32;3.55;84;0;35;1971.00;0
